time,btc,btc_trend,btc_buy,btc_sell,btc_vol,eth,eth_trend,eth_buy,eth_sell,eth_vol,ltc,ltc_trend,ltc_buy,ltc_sell,ltc_vol,doge,doge_trend,doge_buy,doge_sell,doge_vol,ybc,ybc_trend,ybc_buy,ybc_sell,ybc_vol
2017-06-23 22:06:02,19810.0,0.0,19722.0,19810.0,882.83,2445.0,0.0,2445.0,2447.98,25016.33,338.75,0.0,338.75,339.69,159513.18,0.0221,-4e-05,0.0221,0.02216,1298083354.267,63.24,0.12,63.24,63.28,624184.59
2017-06-23 22:07:02,19722.0,-88.0,19722.0,19810.0,884.19,2447.97,2.97,2445.0,2447.97,24996.82,339.0,0.25,338.8,339.69,159517.74,0.0221,0.0,0.0221,0.02216,1298083354.267,63.28,0.04,63.24,63.28,623216.21
2017-06-23 22:08:02,19722.0,0.0,19722.0,19810.0,884.19,2447.97,0.0,2445.0,2447.97,24995.62,339.69,0.69,338.75,339.69,159366.67,0.0221,0.0,0.022109999999999998,0.02216,1296692805.885,63.24,-0.04,63.12,63.24,623274.86
2017-06-23 22:09:01,19722.0,0.0,19722.0,19810.0,884.05,2447.96,-0.01,2445.0,2447.96,24926.4,339.69,0.0,338.75,339.69,159340.96,0.02216,6e-05,0.02212,0.02216,1296948530.316,63.24,0.0,63.13,63.24,623250.83
2017-06-23 22:10:02,19722.0,0.0,19722.0,19810.0,884.02,2447.96,0.0,2445.0,2447.96,24901.37,339.69,0.0,338.75,339.69,158808.88,0.022119999999999997,-4e-05,0.022119999999999997,0.02222,1299105995.709,63.29,0.05,63.24,63.29,623609.47
2017-06-23 22:11:02,19722.0,0.0,19722.0,19810.0,883.98,2448.0,0.04,2445.0,2448.0,24896.19,339.69,0.0,338.75,339.69,158797.36,0.02216,4e-05,0.02213,0.02216,1298285426.677,63.24,-0.05,63.16,63.28,623624.31
2017-06-23 22:12:02,19722.0,0.0,19730.0,19810.0,883.29,2448.0,0.0,2445.01,2448.0,24883.2,339.69,0.0,338.75,339.69,157893.34,0.02213,-2.9999999999999997e-05,0.022119999999999997,0.02213,1298284366.871,63.24,0.0,63.16,63.28,623600.96
2017-06-23 22:13:02,19722.0,0.0,19731.0,19810.0,883.28,2448.0,0.0,2445.0,2448.0,24829.87,339.69,0.0,338.75,339.69,156407.23,0.02213,0.0,0.02212,0.02213,1276936708.087,63.27,0.03,63.16,63.26,623566.35
2017-06-23 22:14:01,19722.0,0.0,19731.0,19810.0,881.16,2448.54,0.54,2448.0,2448.8,24776.05,339.69,0.0,338.75,339.69,155045.01,0.02213,0.0,0.02213,0.02216,1275520706.085,63.26,-0.01,63.16,63.23,623426.32
2017-06-23 22:15:03,19722.0,0.0,19730.0,19810.0,868.94,2449.0,0.46,2449.0,2449.98,24801.19,339.69,0.0,338.75,339.69,152290.82,0.02216,3e-05,0.02216,0.02219,1273023989.42,63.22,-0.04,63.17,63.21,623194.7
2017-06-23 22:16:02,19722.0,0.0,19730.0,19810.0,858.04,2449.0,0.0,2449.0,2449.98,24750.46,339.69,0.0,338.75,339.65,150978.47,0.0222,4e-05,0.02219,0.0222,1273168714.963,63.23,0.01,63.22,63.26,623263.58
2017-06-23 22:17:01,19722.0,0.0,19730.0,19810.0,858.04,2446.0,-3.0,2446.0,2449.0,24752.24,338.75,-0.94,338.75,339.65,150558.05,0.0222,0.0,0.02219,0.0222,1270144828.93,63.27,0.04,63.22,63.26,622569.51
2017-06-23 22:18:02,19722.0,0.0,19748.93,19810.0,857.92,2449.0,3.0,2446.0,2448.99,24750.93,338.75,0.0,338.75,339.68,149341.45,0.0222,0.0,0.02215,0.0222,1269892067.76,63.28,0.01,63.23,63.28,622616.78
2017-06-23 22:19:02,19722.0,0.0,19730.0,19810.0,857.9,2446.0,-3.0,2446.0,2448.99,24738.63,339.68,0.93,338.75,339.68,149060.94,0.0222,0.0,0.02215,0.0222,1269565652.54,63.28,0.0,63.22,63.28,622439.3
2017-06-23 22:20:03,19722.0,0.0,19730.0,19810.0,857.31,2446.0,0.0,2446.0,2448.99,24683.45,338.75,-0.93,338.75,339.68,148259.19,0.02215,-5e-05,0.022180000000000002,0.0222,1268860480.317,63.23,-0.05,63.23,63.28,622584.54
2017-06-23 22:21:02,19722.0,0.0,19737.85,19810.0,857.31,2448.99,2.99,2446.0,2448.99,24645.51,339.68,0.93,338.75,339.67,147558.87,0.0222,5e-05,0.02215,0.0222,1254809303.475,63.28,0.05,63.28,63.36,622590.51
2017-06-23 22:22:02,19722.0,0.0,19730.0,19810.0,857.29,2448.99,0.0,2446.0,2448.0,24633.16,338.75,-0.93,339.0,339.67,147091.15,0.02215,-5e-05,0.02213,0.02215,1240475168.282,63.28,0.0,63.29,63.36,621961.37
2017-06-23 22:23:01,19810.0,88.0,19750.0,19810.0,857.33,2446.0,-2.99,2446.0,2448.99,24626.55,338.75,0.0,338.75,339.68,146604.11,0.02215,0.0,0.02213,0.02215,1236334079.144,63.38,0.1,63.38,63.44,621836.04
2017-06-23 22:24:02,19810.0,0.0,19737.4,19810.0,857.16,2446.0,0.0,2446.0,2448.99,24621.55,339.68,0.93,338.75,339.68,146332.33,0.02213,-2e-05,0.02214,0.02215,1232010590.495,63.6,0.22,63.58,63.6,622424.61
2017-06-23 22:25:02,19810.0,0.0,19750.0,19810.0,857.12,2445.0,-1.0,2445.0,2446.0,24617.69,339.68,0.0,339.68,339.69,146197.37,0.02214,1e-05,0.02214,0.02219,1232016677.52,63.6,0.0,63.6,63.64,622237.88
2017-06-23 22:26:01,19810.0,0.0,19730.0,19810.0,857.04,2445.0,0.0,2445.0,2446.0,24584.42,339.68,0.0,338.75,339.68,145985.83,0.022180000000000002,4e-05,0.02215,0.022180000000000002,1232554789.47,63.58,-0.02,63.58,63.64,622230.27
2017-06-23 22:27:02,19736.95,-73.05,19730.0,19736.95,858.22,2445.0,0.0,2445.0,2448.0,24577.85,339.68,0.0,339.0,339.68,145885.32,0.02218,-0.0,0.02215,0.02218,1232800679.942,63.58,0.0,63.58,63.62,619448.25
2017-06-23 22:28:02,19736.95,0.0,19735.7,19736.95,872.7,2445.0,0.0,2445.0,2448.0,24572.62,339.68,0.0,339.0,339.68,145691.14,0.022180000000000002,-0.0,0.02215,0.022180000000000002,1232681714.671,63.53,-0.05,63.3,63.52,619105.89
2017-06-23 22:29:02,19736.95,0.0,19730.0,19736.95,874.27,2448.0,3.0,2448.0,2450.0,24674.92,339.68,0.0,338.75,339.68,145174.9,0.02215,-3e-05,0.02215,0.02217,1228233678.794,63.29,-0.24,63.3,63.52,615896.46
2017-06-23 22:30:02,19736.95,0.0,19730.0,19736.95,874.48,2448.0,0.0,2448.0,2448.99,24702.66,339.68,0.0,338.75,339.68,145086.82,0.02217,2e-05,0.02217,0.022180000000000002,1226375928.47,63.29,0.0,63.29,63.5,609920.44
2017-06-23 22:31:02,19736.95,0.0,19730.0,19736.95,874.48,2445.0,-3.0,2445.0,2448.0,24617.77,338.75,-0.93,338.75,339.6,144862.78,0.02215,-2e-05,0.02214,0.02215,1226127148.638,63.3,0.01,63.29,63.49,608713.77
2017-06-23 22:32:01,19810.0,73.05,19744.72,19810.0,876.09,2445.0,0.0,2445.0,2447.99,24526.14,338.75,0.0,338.75,339.6,144593.84,0.02215,0.0,0.02215,0.02217,1225207922.133,63.3,0.0,63.3,63.52,607708.2
2017-06-23 22:33:01,19810.0,0.0,19749.26,19810.0,876.09,2448.0,3.0,2447.99,2448.0,24522.93,339.6,0.85,338.75,339.6,144085.85,0.02215,0.0,0.02214,0.02215,1225272943.506,63.3,0.0,63.3,63.52,606621.3
2017-06-23 22:34:02,19810.0,0.0,19750.0,19810.0,876.09,2447.99,-0.01,2445.01,2447.99,24527.22,339.6,0.0,338.75,339.6,143206.38,0.02215,0.0,0.02215,0.02217,1226773031.922,63.33,0.03,63.33,63.5,604872.76
2017-06-23 22:35:02,19810.0,0.0,19750.0,19810.0,876.09,2445.0,-2.99,2442.11,2445.0,24521.41,339.6,0.0,338.75,339.6,143023.46,0.02217,2e-05,0.02216,0.02217,1225809266.343,63.33,0.0,63.33,63.49,604089.02
2017-06-23 22:36:02,19810.0,0.0,19750.0,19810.0,876.29,2442.1,-2.9,2442.1,2445.0,24481.55,339.6,0.0,338.75,339.6,142961.47,0.02216,-1e-05,0.02215,0.02216,1226167620.471,63.29,-0.04,63.28,63.29,603719.95
2017-06-23 22:37:02,19810.0,0.0,19750.0,19810.0,876.29,2445.0,2.9,2442.1,2445.0,24472.65,339.6,0.0,338.75,339.6,142849.37,0.02215,-1e-05,0.02215,0.02216,1220652681.319,63.2,-0.09,63.15,63.33,604436.97
2017-06-23 22:38:02,19810.0,0.0,19750.0,19810.0,872.64,2442.1,-2.9,2442.3,2445.0,24423.88,339.6,0.0,338.75,339.59,142758.76,0.02219,4e-05,0.02215,0.0222,1219975749.108,63.1,-0.1,63.1,63.15,604591.94
2017-06-23 22:39:02,19810.0,0.0,19750.0,19810.0,872.64,2442.3,0.2,2442.3,2445.0,24422.46,339.6,0.0,338.75,339.59,142296.01,0.02215,-4e-05,0.02215,0.02219,1219381025.172,63.11,0.01,63.12,63.32,602810.93
2017-06-23 22:40:03,19810.0,0.0,19750.0,19809.0,872.62,2445.0,2.7,2445.0,2448.0,24438.04,338.73,-0.87,338.73,339.59,142258.38,0.02214,-1e-05,0.02214,0.02219,1219255403.847,63.3,0.19,63.13,63.3,602912.01
2017-06-23 22:41:02,19810.0,0.0,19750.0,19810.0,866.0,2446.0,1.0,2446.0,2447.99,24439.54,338.73,0.0,338.73,339.59,142203.74,0.02214,0.0,0.02214,0.0222,1220116092.964,63.14,-0.16,63.14,63.3,603396.3
2017-06-23 22:42:01,19810.0,0.0,19760.0,19810.0,865.99,2446.0,0.0,2446.0,2447.99,24438.66,338.73,0.0,338.73,339.5,142185.05,0.02219,5e-05,0.02214,0.02219,1217243231.722,63.3,0.16,63.16,63.39,602814.74
2017-06-23 22:43:01,19811.0,1.0,19761.0,19811.0,867.79,2445.0,-1.0,2443.0,2445.0,24286.97,338.73,0.0,338.73,339.0,141882.88,0.02214,-5e-05,0.02214,0.02219,1217321258.639,63.39,0.09,63.18,63.47,602721.21
2017-06-23 22:44:02,19809.0,-2.0,19751.01,19808.9,868.69,2445.0,0.0,2445.0,2447.5,24265.88,338.7,-0.03,338.2,338.99,141859.97,0.02219,5e-05,0.02219,0.0222,1215930832.273,63.49,0.1,63.2,63.48,602598.46
2017-06-23 22:45:02,19810.0,1.0,19751.01,19810.0,872.29,2445.0,0.0,2445.0,2447.5,24253.15,338.7,0.0,338.2,338.7,141772.59,0.02219,0.0,0.02214,0.02219,1206167281.484,63.48,-0.01,63.21,63.48,602071.08
2017-06-23 22:46:01,19810.0,0.0,19751.01,19810.0,870.42,2445.0,0.0,2445.0,2447.5,24277.98,338.7,0.0,338.2,338.7,141526.93,0.02214,-5e-05,0.02214,0.02219,1205903899.853,63.45,-0.03,63.22,63.45,601926.88
2017-06-23 22:47:01,19850.0,40.0,19751.01,19850.0,866.51,2447.5,2.5,2443.0,2447.5,24286.4,338.7,0.0,338.2,338.7,141220.3,0.02219,5e-05,0.02214,0.02219,1202059856.163,63.45,0.0,63.21,63.45,600201.74
2017-06-23 22:48:01,19850.0,0.0,19751.01,19850.0,861.5,2448.0,0.5,2443.01,2448.0,24281.81,338.3,-0.4,338.3,338.7,140798.45,0.02219,0.0,0.02214,0.02219,1201734680.923,63.45,0.0,63.21,63.43,599821.71
2017-06-23 22:49:02,19867.0,17.0,19751.01,19867.0,862.18,2448.0,0.0,2443.0,2448.0,24185.15,338.3,0.0,338.4,338.7,140784.6,0.02214,-5e-05,0.02214,0.02219,1201081219.972,63.42,-0.03,63.22,63.42,599885.07
2017-06-23 22:50:02,19868.0,1.0,19751.01,19868.0,856.15,2443.0,-5.0,2443.1,2448.0,24165.38,338.7,0.4,338.7,338.99,140444.89,0.02214,0.0,0.02214,0.02219,1200942661.191,63.42,0.0,63.23,63.39,599885.07
2017-06-23 22:51:01,19868.0,0.0,19792.06,19868.0,856.15,2444.0,1.0,2445.0,2448.0,24156.12,338.7,0.0,338.7,338.99,140123.7,0.02219,5e-05,0.02214,0.02219,1198394966.929,63.23,-0.19,63.23,63.39,599862.54
2017-06-23 22:52:02,19868.0,0.0,19751.01,19868.0,856.15,2445.0,1.0,2445.0,2447.5,24118.91,338.7,0.0,338.4,338.7,139860.62,0.02219,0.0,0.02215,0.02219,1190970043.597,63.23,0.0,63.26,63.35,599702.54
2017-06-23 22:53:02,19868.0,0.0,19751.01,19868.0,856.62,2443.0,-2.0,2443.0,2445.0,24009.68,338.4,-0.3,338.4,338.7,139063.44,0.02215,-4e-05,0.02215,0.02219,1184496449.277,63.23,0.0,63.27,63.34,599664.66
2017-06-23 22:54:01,19751.01,-116.99,19775.0,19886.99,857.1,2445.0,2.0,2443.0,2444.0,24001.22,338.4,0.0,338.4,338.7,138992.76,0.02215,0.0,0.02215,0.02219,1184316583.857,63.23,0.0,63.23,63.35,599731.11
2017-06-23 22:55:02,19751.01,0.0,19775.0,19886.99,856.68,2445.0,0.0,2443.0,2443.88,23944.54,338.7,0.3,338.4,338.7,138802.06,0.02219,4e-05,0.02215,0.02219,1182026424.7319999,63.3,0.07,63.23,63.34,599727.13
2017-06-23 22:56:02,19751.01,0.0,19775.0,19886.99,855.91,2443.0,-2.0,2443.0,2443.88,23944.2,338.99,0.29,338.7,338.99,138670.77,0.02219,0.0,0.02215,0.02219,1180663210.702,63.23,-0.07,63.31,63.33,599542.1
2017-06-23 22:57:01,19751.01,0.0,19776.0,19886.99,853.87,2442.01,-0.99,2442.0,2442.01,23947.74,338.7,-0.29,338.4,338.7,138787.91,0.02219,0.0,0.02215,0.02218,1178078455.161,63.33,0.1,63.31,63.34,599628.67
2017-06-23 22:58:02,19751.01,0.0,19776.0,19886.99,853.35,2440.0,-2.01,2440.0,2442.06,24035.95,338.3,-0.4,338.33,338.4,138641.54,0.02216,-2.9999999999999997e-05,0.02216,0.022180000000000002,1178229509.121,63.34,0.01,63.31,63.34,598409.38
2017-06-23 22:59:02,19751.01,0.0,19800.0,19886.99,853.27,2432.0,-8.0,2431.19,2432.0,24049.21,338.99,0.69,338.34,338.99,137291.39,0.02218,2e-05,0.02218,0.02219,1177300942.99,63.3,-0.04,63.3,63.39,598707.48
2017-06-23 23:00:04,19751.01,0.0,19800.0,19886.99,853.06,2430.01,-1.99,2430.0,2430.01,24078.46,338.99,0.0,338.34,338.99,136954.34,0.022180000000000002,-0.0,0.022180000000000002,0.02219,1177293859.559,63.42,0.12,63.23,63.4,598949.8
2017-06-23 23:01:01,19751.01,0.0,19800.0,19886.99,852.8,2426.88,-3.13,2421.08,2426.88,24296.64,338.34,-0.65,338.34,338.99,136556.05,0.02218,-0.0,0.02218,0.02219,1171702779.745,63.4,-0.02,63.3,63.32,598822.4
2017-06-23 23:02:02,19886.99,135.98,19800.0,19886.99,852.8,2425.01,-1.87,2421.0,2426.8,24332.12,338.0,-0.34,338.01,338.99,136514.95,0.02215,-2.9999999999999997e-05,0.02215,0.022180000000000002,1171455707.352,63.5,0.1,63.31,63.5,600252.49
2017-06-23 23:03:02,19886.99,0.0,19800.0,19886.99,852.8,2426.0,0.99,2423.05,2426.0,24370.91,338.0,0.0,338.0,338.99,134480.36,0.02218,3e-05,0.02215,0.02218,1171102870.225,63.6,0.1,63.6,63.61,605866.65
2017-06-23 23:04:02,19886.99,0.0,19800.0,19886.99,852.82,2426.8,0.8,2426.9,2434.8,24374.5,338.01,0.01,338.0,338.01,134163.51,0.02215,-2.9999999999999997e-05,0.02215,0.02219,1171676864.752,63.71,0.11,63.71,63.81,609760.12
2017-06-23 23:05:02,19886.99,0.0,19800.0,19886.99,851.82,2426.9,0.1,2426.8,2426.9,24411.26,338.0,-0.01,338.0,338.99,133397.5,0.02215,0.0,0.02215,0.02219,1168002575.198,63.65,-0.06,63.32,63.65,610676.98
2017-06-23 23:06:01,19886.99,0.0,19800.0,19885.0,851.37,2428.01,1.11,2428.0,2428.01,24376.76,337.01,-0.99,337.01,337.96,132720.41,0.02215,0.0,0.02215,0.022180000000000002,1165856973.038,63.75,0.1,63.65,63.75,611528.0
2017-06-23 23:07:01,19801.0,-85.99,19805.0,19885.0,855.33,2423.1,-4.91,2423.1,2426.0,24415.51,337.02,0.01,337.16,337.02,132545.73,0.02215,0.0,0.02214,0.02217,1165904274.245,64.19,0.44,64.02,64.08,614698.48
2017-06-23 23:08:01,19801.0,0.0,19801.0,19884.99,854.27,2423.11,0.01,2423.11,2424.0,24466.32,337.0,-0.02,337.0,337.96,132361.68,0.02215,0.0,0.02215,0.02217,1165737735.111,64.0,-0.19,63.6,64.0,621663.43
2017-06-23 23:09:02,19887.0,86.0,19828.0,19886.99,854.49,2424.51,1.4,2424.51,2428.0,24508.72,337.0,0.0,336.66,337.0,132481.32,0.02214,-1e-05,0.02214,0.02218,1163974066.1039999,63.99,-0.01,63.76,63.99,622227.37
2017-06-23 23:10:03,19887.0,0.0,19820.1,19887.0,857.26,2425.02,0.51,2425.1,2433.79,24566.89,338.0,1.0,337.0,338.0,132066.91,0.02214,0.0,0.02214,0.022180000000000002,1163966397.283,63.76,-0.23,63.76,63.88,622291.35
2017-06-23 23:11:02,19899.0,12.0,19890.0,19899.0,856.84,2434.58,9.56,2434.58,2442.02,24600.28,338.0,0.0,337.11,338.0,131862.9,0.02218,4e-05,0.02217,0.02218,1164020249.684,63.66,-0.1,63.66,63.7,622482.47
2017-06-23 23:12:02,19900.0,1.0,19832.01,19900.0,859.28,2434.58,0.0,2430.0,2437.99,24608.45,337.12,-0.88,337.11,337.12,131678.83,0.022180000000000002,-0.0,0.02217,0.022180000000000002,1163859004.04,63.75,0.09,63.77,63.88,622905.63
2017-06-23 23:13:02,19900.0,0.0,19820.1,19900.0,859.23,2434.58,0.0,2431.09,2437.97,24597.56,337.11,-0.01,337.1,337.11,131351.41,0.02218,-0.0,0.02217,0.02218,1163384445.203,63.77,0.02,63.71,63.8,623198.44
2017-06-23 23:14:02,19900.0,0.0,19900.0,19909.9,861.7,2434.0,-0.58,2434.0,2437.92,24580.79,337.11,0.0,337.11,338.0,131212.32,0.02217,-1e-05,0.02215,0.02217,1162874618.517,63.77,0.0,63.77,63.8,623493.58
2017-06-23 23:15:03,19900.0,0.0,19900.0,19909.9,861.7,2438.0,4.0,2437.0,2437.94,24595.26,338.0,0.89,337.13,337.99,131280.67,0.02217,0.0,0.02215,0.02216,1162163014.826,63.86,0.09,63.77,63.86,624055.29
2017-06-23 23:16:02,19909.9,9.9,19900.0,19909.9,861.98,2437.9,-0.1,2433.0,2437.9,24635.6,338.0,0.0,337.13,337.99,131247.9,0.02214,-2.9999999999999997e-05,0.02214,0.02215,1160811135.12,63.95,0.09,63.87,63.95,625675.02
2017-06-23 23:17:02,19900.0,-9.9,19900.0,19909.9,861.22,2437.5,-0.4,2433.0,2437.5,24636.7,338.0,0.0,337.17,337.99,131182.16,0.02215,1e-05,0.02214,0.02215,1155102658.415,64.1,0.15,64.0,64.1,627837.47
2017-06-23 23:18:01,19900.0,0.0,19900.0,19909.9,861.22,2433.0,-4.5,2435.0,2437.5,24630.82,338.0,0.0,337.18,338.0,131195.31,0.02215,0.0,0.02214,0.02215,1155941062.71,63.87,-0.23,63.87,63.95,628956.08
2017-06-23 23:19:01,19949.0,49.0,19850.0,19949.0,864.51,2436.0,3.0,2433.0,2435.99,24639.53,338.0,0.0,338.0,338.3,131105.2,0.02216,1e-05,0.02216,0.02217,1153828002.728,63.87,0.0,63.88,63.95,629167.07
2017-06-23 23:20:03,19949.0,0.0,19850.0,19949.0,864.82,2435.99,-0.01,2435.01,2435.99,24640.56,339.0,1.0,338.0,338.3,130979.82,0.022180000000000002,2e-05,0.02217,0.022180000000000002,1153910561.107,63.88,0.01,63.87,63.88,629963.87
2017-06-23 23:21:02,19949.0,0.0,19850.0,19949.0,864.82,2435.01,-0.98,2435.01,2435.99,24641.76,338.3,-0.7,338.0,339.0,130570.23,0.02217,-1e-05,0.02217,0.02218,1153572304.935,63.87,-0.01,63.87,63.95,630021.43
2017-06-23 23:22:02,19949.0,0.0,19850.0,19949.0,864.72,2435.99,0.98,2435.99,2437.8,24636.89,338.0,-0.3,338.0,338.99,130558.51,0.02217,0.0,0.02215,0.02217,1153384250.053,63.87,0.0,63.87,63.94,629905.07
2017-06-23 23:23:01,19950.0,1.0,19850.0,19930.0,868.16,2437.8,1.81,2436.0,2437.8,24634.68,338.0,0.0,338.0,338.99,130536.27,0.02217,0.0,0.02215,0.02217,1152802135.033,63.85,-0.02,63.85,63.88,629926.19
2017-06-23 23:24:02,19930.0,-20.0,19850.0,19930.0,867.41,2435.99,-1.81,2435.99,2437.79,24640.33,338.0,0.0,337.31,338.0,130646.4,0.02217,0.0,0.02215,0.02217,1152619466.505,63.88,0.03,63.88,63.92,629938.23
2017-06-23 23:25:03,19930.0,0.0,19850.0,19930.0,867.41,2435.99,0.0,2435.99,2437.0,24585.39,338.0,0.0,338.1,339.0,130577.33,0.02214,-3e-05,0.02214,0.02217,1152419464.1430001,63.92,0.04,63.88,63.92,630304.5
2017-06-23 23:26:02,19930.0,0.0,19850.0,19930.0,865.47,2436.0,0.01,2436.0,2437.0,24608.4,338.1,0.1,338.1,339.0,130184.93,0.02214,0.0,0.02214,0.02217,1152536023.328,63.91,-0.01,63.85,63.9,630395.08
2017-06-23 23:27:02,19930.0,0.0,19850.0,19930.0,864.5,2436.0,0.0,2433.0,2436.0,24615.67,338.1,0.0,338.0,339.0,130142.8,0.02217,3e-05,0.02217,0.02218,1150602928.145,64.0,0.09,63.86,64.0,630817.99
2017-06-23 23:28:02,19850.0,-80.0,19796.0,19830.0,864.51,2434.0,-2.0,2433.0,2434.0,24644.34,339.0,0.9,338.0,339.0,130043.8,0.022180000000000002,1e-05,0.022180000000000002,0.02219,1151468582.9,64.0,0.0,63.87,63.99,630802.99
2017-06-23 23:29:01,19850.0,0.0,19830.0,19930.0,864.51,2435.8,1.8,2435.8,2436.0,24675.24,339.0,0.0,338.0,339.0,129736.04,0.02218,-0.0,0.02218,0.02219,1151430051.523,64.0,0.0,63.86,64.0,631055.52
2017-06-23 23:30:02,19850.0,0.0,19830.0,19850.0,864.52,2436.0,0.2,2436.0,2437.0,24677.76,339.5,0.5,339.01,339.5,129874.33,0.022180000000000002,-0.0,0.02216,0.022180000000000002,1151570520.0110002,64.15,0.15,64.1,64.15,631078.56
2017-06-23 23:31:02,19850.0,0.0,19796.0,19930.0,864.55,2435.8,-0.2,2435.0,2435.8,24688.81,341.0,1.5,341.0,341.1,131017.55,0.02218,-0.0,0.02216,0.02218,1151570230.0110002,64.0,-0.15,63.87,64.0,631937.48
2017-06-23 23:32:02,19850.0,0.0,19924.73,19930.0,864.51,2434.0,-1.8,2434.0,2435.0,24679.79,343.0,2.0,342.09,343.0,133477.65,0.02216,-2e-05,0.02216,0.022180000000000002,1151500797.807,63.85,-0.15,63.85,64.0,632494.96
2017-06-23 23:33:01,19850.0,0.0,19850.0,19930.0,864.51,2433.0,-1.0,2428.0,2430.0,24721.3,344.0,1.0,342.1,344.0,135498.92,0.02216,0.0,0.02214,0.02216,1150699199.1160002,64.0,0.15,63.85,64.0,632562.77
2017-06-23 23:34:02,19721.01,-128.99,19721.01,19930.0,869.75,2428.0,-5.0,2427.0,2428.0,24735.26,341.5,-2.5,341.5,342.09,135430.78,0.02214,-2e-05,0.02214,0.02215,1150219366.726,64.0,0.0,63.85,63.99,632650.42
2017-06-23 23:35:02,19721.02,0.01,19723.01,19930.0,869.3,2425.1,-2.9,2425.0,2428.0,24755.94,340.5,-1.0,341.89,343.0,135737.82,0.02215,1e-05,0.02214,0.02215,1148435753.332,63.8,-0.2,63.8,63.85,633254.95
2017-06-23 23:36:01,19721.02,0.0,19725.01,19900.0,868.99,2425.0,-0.1,2425.1,2426.0,24736.69,340.0,-0.5,340.08,340.49,135924.68,0.02215,0.0,0.02214,0.02215,1149305775.389,63.6,-0.2,63.53,63.66,633687.3
2017-06-23 23:37:02,19900.0,178.98,19726.0,19900.0,868.45,2426.0,1.0,2425.1,2426.01,24699.56,339.5,-0.5,339.4,339.5,135208.61,0.02214,-1e-05,0.02214,0.02215,1151558927.772,63.53,-0.07,63.54,63.6,634102.19
2017-06-23 23:38:02,19726.01,-173.99,19726.01,19900.0,867.49,2426.5,0.5,2426.5,2433.0,24686.63,338.5,-1.0,338.5,339.32,135397.61,0.022119999999999997,-2e-05,0.022109999999999998,0.02213,1154876907.723,63.54,0.01,63.52,63.54,635154.89
2017-06-23 23:39:02,19900.0,173.99,19727.01,19900.0,867.51,2426.5,0.0,2426.01,2426.5,24685.91,337.98,-0.52,337.1,337.14,135836.13,0.02211,-1e-05,0.0221,0.02211,1155584891.569,63.54,0.0,63.55,63.6,634982.14
2017-06-23 23:40:02,19900.0,0.0,19727.0,19900.0,867.41,2425.0,-1.5,2426.02,2426.5,24739.86,338.2,0.22,338.21,339.5,136279.37,0.022109999999999998,0.0,0.0221,0.022109999999999998,1156629760.68,63.6,0.06,63.6,63.8,635041.98
2017-06-23 23:41:01,19900.0,0.0,19727.0,19900.0,867.4,2425.0,0.0,2423.11,2425.0,24742.24,338.3,0.1,338.3,339.9,136348.47,0.0221,-1e-05,0.02211,0.02215,1159339641.891,63.61,0.01,63.6,63.78,634918.92
2017-06-23 23:42:01,19900.0,0.0,19727.0,19900.0,867.4,2425.0,0.0,2424.5,2425.0,24736.47,339.39,1.09,338.2,339.39,136368.76,0.022109999999999998,1e-05,0.022109999999999998,0.02215,1159468931.227,63.7,0.09,63.7,63.78,635267.56
2017-06-23 23:43:02,19900.0,0.0,19730.0,19900.0,867.4,2425.0,0.0,2424.5,2425.0,24736.94,338.2,-1.19,338.2,339.38,136238.37,0.02215,4e-05,0.02211,0.02215,1159330081.554,63.7,0.0,63.62,63.7,631734.25
2017-06-23 23:44:01,19900.0,0.0,19730.0,19900.0,867.39,2424.5,-0.5,2425.0,2426.02,24692.48,338.21,0.01,338.21,339.38,136065.78,0.02215,0.0,0.022119999999999997,0.02215,1158889224.615,63.63,-0.07,63.63,63.7,631131.45
2017-06-23 23:45:02,19900.0,0.0,19730.0,19900.0,867.39,2425.0,0.5,2425.0,2426.5,24616.68,339.38,1.17,339.38,339.4,135936.07,0.02215,0.0,0.02215,0.02216,1159616549.558,63.5,-0.13,63.5,63.6,631845.17
2017-06-23 23:46:02,19900.0,0.0,19730.0,19899.0,867.32,2426.6,1.6,2426.6,2432.79,24618.05,338.22,-1.16,338.22,339.0,135639.37,0.02215,0.0,0.02215,0.02216,1159585771.199,63.6,0.1,63.23,63.59,633010.7
2017-06-23 23:47:02,19900.0,0.0,19730.0,19899.0,867.32,2426.6,0.0,2427.0,2430.0,24621.64,338.22,0.0,338.44,339.0,135459.31,0.02216,1e-05,0.02216,0.02217,1157573132.7589998,63.6,0.0,63.59,63.6,633082.86
2017-06-23 23:48:01,19730.0,-170.0,19730.0,19890.0,867.36,2426.6,0.0,2425.0,2426.6,24642.0,338.22,0.0,338.45,339.38,135457.32,0.02216,0.0,0.02215,0.02216,1157392141.842,63.59,-0.01,63.31,63.59,633078.8
2017-06-23 23:49:01,19730.0,0.0,19721.0,19890.0,867.36,2426.0,-0.6,2426.0,2426.6,24633.66,339.38,1.16,338.5,339.38,135330.94,0.02216,0.0,0.02214,0.02215,1156527843.824,63.59,0.0,63.4,63.6,633256.02
2017-06-23 23:50:02,19730.0,0.0,19730.0,19890.0,867.22,2426.0,0.0,2426.6,2429.9,24633.09,339.38,0.0,339.38,339.5,135118.48,0.02214,-2e-05,0.022119999999999997,0.02214,1153373512.199,63.8,0.21,63.42,63.79,633855.17
